,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Changed,Created,Importance,Description
8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,8816,201409,Tools,pm-graph,tools_pm_graph,NEW, ---,bootgraph: add support for systemd-boot,2018-10-13 01:23:34,,,
8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,8817,201411,Tools,pm-graph,tools_pm_graph,NEW, ---,enable python-pip to install the pm-graph tools,2019-03-07 16:28:42,,,
8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,8818,201691,Tools,pm-graph,tools_pm_graph,NEW, ---,Have -summary focus on the 2nd run in -x2 tests,2018-11-14 18:10:46,,,
8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,203919,Tools,pm-graph,tools_pm_graph,NEW, ---,Add firmware stats to summary output page,2019-06-17 19:15:27,,,
8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,8820,203549,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,trace-cmd record has issues with module unload,2019-05-08 19:51:58,,,
8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,8821,203551,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Record number of pages dropped when using trace-cmd record -m,2019-05-08 19:57:47,,,
8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,204287,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Better handling of importing kshark-record settings,2019-07-24 18:41:28,,,
8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,8823,204543,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Be able to select plot graph on cpu plot when mouse is over task without event,2019-08-10 00:58:17,,,
8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,8824,206599,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,libtraceevent: Fail to parse some ftrace events  due to not defined helper functions,2020-02-19 12:39:26,,,
8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,8825,207249,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Feature Request: UI: Provide user feedback while filtering/plotting is in progress,2020-04-14 23:25:13,,,
8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,207251,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Feature Request: libkshark: multi-threading on kshark_load_* and kshark_filter_entries(),2020-04-15 15:44:52,,,
8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,8827,207253,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,"Feature Request: Make a more visible distinction between ""Filter"" and ""Plots"" menus",2020-04-14 23:26:12,,,
8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,8828,207255,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,"Feature Request: UI: Give more details on the ""color scheme"" slider",2020-04-15 15:10:48,,,
8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,8829,207257,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,"Feature Request: UI: in menu ""help"" the ""Content"" button should be more explicit",2020-04-14 23:26:49,,,
8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,8830,207259,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Feature Request: UI: Have a smoother way to navigate in the plot area.,2020-04-14 23:27:03,,,
8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,8831,207261,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Feature Request: UI: Add a column with the real human time,2020-04-14 23:27:25,,,
8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,8832,207263,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Feature Request: UI: Add a color background to the PID column of tasks,2020-04-14 23:27:42,,,
8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,8833,207265,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Feature Request: UI: Add more custom columns for custom tracer data.,2020-04-14 23:27:59,,,
8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,8834,207267,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,"Feature Request: Give more details on why some tasks are just ""<...>""",2020-04-21 08:04:19,,,
8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,207269,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Feature Request: UI: Allow filtering on more than 1 condition,2020-04-14 23:28:31,,,
8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,8836,207271,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Feature Request: (meta) Interface / doc improvements,2020-04-14 23:29:15,,,
8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,8837,207287,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Update kernelshark.org website with latest README file,2020-04-15 13:06:10,,,
8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,8838,207321,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Add way to get function arguments easily in recording and start,2020-04-17 13:45:33,,,
8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,8839,207413,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,allow specifying pids and cores of interest on startup,2020-04-27 10:57:00,,,
8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,8840,207457,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,allow changing the window pane size,2020-04-27 16:07:56,,,
8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,8841,207517,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,unexpected process states on sched_switch,2020-04-29 21:06:01,,,
8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,8842,208217,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Add a way to report only on a buffer (or toplevel) for trace-cmd report,2020-06-17 17:23:38,,,
8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,8843,208219,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Apply filters to all buffers in trace-cmd report (or specific ones),2020-06-17 17:28:38,,,
8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,8844,208813,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Have trace-cmd stat show notrace pid,2020-08-05 00:10:53,,,
8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,8845,209169,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,omit symbol table in .dat file,2022-02-21 21:23:12,,,
8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,8846,211655,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,inconsistent view of python (2 vs 3) in trace-cmd 2.9.1,2021-02-09 16:06:27,,,
8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,212021,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Enhance trace-cmd split with more filtering capabilities,2021-03-02 08:55:12,,,
8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,8848,212239,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---, -q option,2021-03-12 12:06:12,,,
8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,8849,212421,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,"trace-cmd split loses ""EVENTS DROPPED"" markers",2021-03-24 08:31:14,,,
8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,8850,212489,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,trace-cmd stat does not show all filter functions,2021-03-30 17:43:22,,,
8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,8851,212503,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Have way to read truncated trace.dat file,2021-03-31 13:17:19,,,
8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,8852,213061,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,kernelshark: Add multiple fields to match for latency plot,2021-05-14 17:58:48,,,
8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,8853,213063,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,kernelshark: Add filtering to latency plots,2021-05-14 18:05:24,,,
8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,8854,213555,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Feature Request: Dynamic search for events in kernel shark,2021-06-24 06:53:50,,,
8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,213659,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,trace-cmd record requires splice to the output filesystem,2021-07-06 21:21:53,,,
8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,8856,213661,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,trace-cmd record could use an option to specify temporary file location,2021-07-06 21:24:37,,,
8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,8857,213675,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,Feature Request: agent: trigger stopping of host trace from within VM,2021-07-07 12:58:42,,,
8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,215121,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,ARM hangs trace-cmd on non-terminated string,2021-11-23 20:34:08,,,
8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,8859,215521,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,error: 'struct tep_print_arg_string' has no member named 'offset',2022-01-24 17:20:37,,,
8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,8860,215612,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,"trace-cmd v2.9.7 undefined reference to symbols on i686 when compiling, while compiling works fine on other architectures",2022-02-16 14:59:16,,,
8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,215694,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,KernelShark: Locks up when plotting more than 16 CPUs,2022-03-17 19:12:08,,,
8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,8862,215808,Tools,Trace-cmd/Kernelshark,tools_tracecmd_kernelshark,NEW, ---,"Locking bugs(data races, deadlocks)",2022-04-05 16:35:04,,,
8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,8863,71181,File System,NFS,trondmy,NEW, ---,xfstests generic/221 fails on NFS,2016-03-23 18:13:25,,,
8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,74641,File System,NFS,trondmy,NEW, ---,malformed NFS response leads to NULL pointer dereference,2016-03-20 10:14:29,,,
8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,8865,77561,File System,NFS,trondmy,NEW, ---,NFSv3 does not pass xfstests generic/258,2016-03-20 11:28:32,,,
8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,8866,81111,File System,NFS,trondmy,NEW, ---,BUG: unabel to handle kernel paging request at ffffffffffffffa1,2016-03-20 11:23:58,,,
8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,8867,83241,File System,NFS,trondmy,NEW, ---,gssd -t timeout results in random permission denied during file access,2016-03-20 09:47:27,,,
8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,8868,93891,File System,NFS,trondmy,NEW, ---,NFS access not revoked on kdestroy,2020-06-18 04:10:24,,,
8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,8869,95561,File System,NFS,trondmy,NEW, ---,nfsv4.1-svc hangs and causes an unclean suspend,2016-03-20 09:49:07,,,
8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,99181,File System,NFS,trondmy,NEW, ---,mount denied since kernel-4.0.4 was installed,2016-03-20 10:06:50,,,
8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,8871,99791,File System,NFS,trondmy,NEW, ---,Mount.nfs timeo and retrans not honoured,2016-03-23 18:14:11,,,
8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,8872,104081,File System,NFS,trondmy,NEW, ---,Certain operations on nfsroot cause /proc to be forcefully unmounted,2016-03-20 10:17:08,,,
8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,8873,104861,File System,NFS,trondmy,NEW, ---,NULL pointer dereference,2016-03-20 10:06:18,,,
8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,8874,106061,File System,NFS,trondmy,NEW, ---,after some writing to nfs4 mount sync never finishes,2016-04-30 14:57:53,,,
8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,107201,File System,NFS,trondmy,NEW, ---,ms office not open in double click,2016-03-20 10:02:43,,,
8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,8876,109771,File System,NFS,trondmy,NEW, ---,NFSv4 cached attributes never expire when challenged via exec() family instead of stat(),2016-03-20 09:55:01,,,
8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,8877,112041,File System,NFS,trondmy,NEW, ---,Process zombiefied,2016-03-20 09:59:17,,,
8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,114751,File System,NFS,trondmy,NEW, ---,nfs v3 on 4.x (and late 3.x) returns EPERM instead of EOPNOTSUPP for fsetxattr when ACLs are disabled and the target file isn't owned by the current user,2017-12-18 19:28:32,,,
8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,8879,117121,File System,ext3,trondmy,NEW, ---,performance problem file transfer nfs to nfs/system unusable,2019-02-18 09:39:23,,,
8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,8880,194655,File System,NFS,trondmy,NEW, ---,"nfsroot.c always sets root_server_addr, potentially overwriting value from dhcp/bootp",2017-02-22 09:17:09,,,
8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,8881,196207,File System,NFS,trondmy,NEW, ---,[labelled-nfs] chcon : Operation not supported,2017-06-28 01:47:49,,,
8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,8882,196215,File System,NFS,trondmy,NEW, ---,NFS 4.2 breaks qemu live migration,2017-06-29 15:04:37,,,
8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,8883,196629,File System,NFS,trondmy,NEW, ---,[flexfile pnfs client] df show wrong Used and Avail value,2017-08-10 04:42:51,,,
8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,8884,196731,File System,NFS,trondmy,NEW, ---,With an NFS Mounted Mail Spool Alpine Reports Errors When New Mail is Received Using Kernel 4.4.79-18.26-default,2017-08-22 16:51:21,,,
8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,8885,197887,File System,NFS,trondmy,NEW, ---,NFS on heavy load - shares lost permissions sporadically,2017-12-29 09:28:49,,,
8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,8886,198491,File System,NFS,trondmy,NEW, ---,NFS unmounting fails if large numbers are unmounted at the same time.,2018-01-16 17:43:58,,,
8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,8887,199273,File System,NFS,trondmy,NEW, ---,Syscalls on NFS client mount point hang forever,2018-04-03 16:17:11,,,
8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,199457,File System,NFS,trondmy,NEW, ---,[NFS] general protection fault: 0000 [#1] SMP PTI,2018-04-21 03:57:11,,,
8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,200225,File System,NFS,trondmy,NEW, ---,"NFS3 subsystem hang, Kernel alive",2018-06-23 08:46:55,,,
8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,201705,File System,NFS,trondmy,NEW, ---,"Oops when copying large file from xfs to nfs, happens every time",2018-11-17 14:01:16,,,
8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,8891,201729,File System,NFS,trondmy,NEW, ---,nfs4.1 client using same session slot for two different requests at the same time.,2018-11-19 15:04:16,,,
8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,8892,201943,File System,NFS,trondmy,NEW, ---,There is no 'no space' message when using xfs with nfs.,2018-12-11 21:32:10,,,
8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,8893,202073,File System,NFS,trondmy,NEW, ---,Lockup when copying files on NFS share on Raspberry Pi 3B+,2019-01-04 19:16:25,,,
