,Unnamed: 0,Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Changed
22703,22703,56961,Other,124,other_lsm,NEW, ---,kswapd remove audit rules,2013-11-13 21:00:13
22704,22704,62261,Other,124,other_lsm,NEW, ---,3.11 regression: null pointer oops in aa_calc_profile_hash,2013-09-30 03:03:21
22705,22705,73461,Other,124,other_lsm,NEW, ---,problem within smack lsm when handling handling value==null in setxattr,2018-04-06 11:56:43
22706,22706,110781,Other,124,other_lsm,NEW, ---,linux-image-4.3.0-5-generic 4.3.0.5-16 could not be installed error,2016-01-14 01:42:20
22707,22707,201669,Other,124,other_lsm,NEW, ---,send_message from unconfined_t to system_dbus_t denied,2018-11-19 16:46:28
22708,22708,202791,Other,124,other_lsm,NEW, ---,"call hooks, registered with security_add_hooks() ,will may not be reached",2019-03-08 10:52:24
22709,22709,108761,Other,125,other_module-init-tools,NEW, ---,unable to boot mrg rt kernel after installation,2015-12-02 06:04:27
22710,22710,60241,Other,123,other_modules,NEW, ---,on apple aluminium keyboard by default function keys work as multimedia keys.,2013-06-30 11:27:03
22711,22711,60675,Other,123,other_modules,NEW, ---,mei_me bugs,2013-08-02 20:23:34
22712,22712,60733,Other,123,other_modules,NEW, ---,"boot failure (""/dev/mapper/data-root does not exist"") introduced between 3.8-rc3 and 3.8-rc4",2013-08-12 07:36:05
22713,22713,70481,Other,123,other_modules,NEW, ---,symbol version mismatches with config_modversions,2014-02-17 12:39:33
22714,22714,76651,Other,123,other_modules,NEW, ---,moxa serial port driver does not work,2014-05-21 17:17:33
22715,22715,79581,Other,123,other_modules,NEW, ---,multiple call traces,2016-02-16 22:11:19
22716,22716,84171,Other,123,other_modules,NEW, ---,ideapad-laptop module blocks radios (wifi and bluetooth) and fn keys do not work at all,2016-02-15 21:40:35
22717,22717,84181,Other,123,other_modules,NEW, ---,"fn buttons do not work, wifi and bluetooth are hardblocked",2014-11-23 10:40:55
22718,22718,95581,Other,123,other_modules,NEW, ---,various modules in arch/x86/crypto/ have writable and executable sections,2015-03-25 15:42:12
22719,22719,99621,Other,123,other_modules,NEW, ---,thinkpad r60/t60 hotkey mask mismatch (thinkpad_acpi module),2015-06-08 10:19:16
22720,22720,103791,Other,123,other_modules,NEW, ---,"modpost.c strncpy(...,null,0) undefined behaviour",2015-08-31 14:53:25
22721,22721,104951,Other,123,other_modules,NEW, ---,"mei_me module silently creates watchdog device, tells no one and runs away and hides",2015-09-24 13:57:28
22722,22722,106701,Other,123,other_modules,NEW, ---,virtualbox shared folder module problem on latest kernel,2015-10-27 11:58:53
22723,22723,107341,Other,123,other_modules,NEW, ---,/sbin/modprobe ghash_clmulni_intel - invalid argument,2016-07-01 04:03:48
22724,22724,108151,Other,123,other_modules,NEW, ---,cannot load crypto module ghash-clmulni-intel under kernel version 4.3,2016-02-15 21:59:56
22725,22725,108181,Other,123,other_modules,NEW, ---,unable to compile rtai packages with python3 support,2017-03-06 20:14:29
22726,22726,110981,Other,123,other_modules,NEW, ---,kernel bug,2016-01-18 22:05:50
22727,22727,111541,Other,123,other_modules,NEW, ---,race between cat /proc/kallsyms and rmmod,2016-02-03 23:56:09
22728,22728,112651,Other,123,other_modules,NEW, ---,aes-xts-plain64 not available after change from 3.18.19 to 3.18.27,2016-02-17 22:24:03
22729,22729,113031,Other,123,other_modules,NEW, ---,correction of linux standart base,2016-02-24 06:32:13
22730,22730,113651,Other,123,other_modules,NEW, ---,kernel breaks virtualbox guest additions module building in existing vm,2016-03-06 00:40:35
22731,22731,115331,Other,123,other_modules,NEW, ---,uncertain outcome about loading module,2016-03-27 15:00:20
22732,22732,116311,Other,123,other_modules,NEW, ---,module snd-bcm2835 does not setup /dev/snd as expected under linux v4.4.7 on rpi2,2016-04-14 20:42:09
22733,22733,119301,Other,123,other_modules,NEW, ---,suggest disable 'module.dyndbg'  format for module init.,2016-05-31 01:46:04
22734,22734,120451,Other,123,other_modules,NEW, ---,snd_hda_* crash after resuming laptop from suspend,2016-07-14 16:23:35
22735,22735,121551,Other,123,other_modules,NEW, ---,soft lockup - cpu#0 stuck for 22s! [kworker/0:0:17329],2016-07-06 19:55:05
22736,22736,121561,Other,123,other_modules,NEW, ---,soft lockup - cpu#0 stuck for 22s! [kworker/0:0:17329],2016-07-06 19:55:27
22737,22737,172231,Other,123,other_modules,NEW, ---,unknown symbol err=0 in almost all the modules,2016-09-19 17:14:16
22738,22738,172891,Other,123,other_modules,NEW, ---,install fails due to fatal error,2016-09-25 10:04:19
22739,22739,173021,Other,123,other_modules,NEW, ---,bug: unable to handle kernel null pointer dereference at (null),2016-09-28 03:46:48
22740,22740,178651,Other,123,other_modules,NEW, ---,pcrypt module crashes after crypto algorithm is unregistered,2016-10-20 13:00:35
22741,22741,190001,Other,123,other_modules,NEW, ---,problem loading in-kernel x-509 certificate,2016-12-10 11:39:34
22742,22742,190791,Other,123,other_modules,NEW, ---,hang when access /dev/cpu/*/msr,2016-12-21 07:43:41
22743,22743,193231,Other,123,other_modules,NEW, ---,mouse freezes on startup,2017-01-24 10:43:00
22744,22744,194973,Other,123,other_modules,NEW, ---,infinite recursion in ahash_def_finup_done2 when ghash_clmulni_intel is loaded,2017-03-23 17:26:35
22745,22745,196697,Other,123,other_modules,NEW, ---,module 'nbd' crashes,2017-08-18 03:56:10
22746,22746,196843,Other,123,other_modules,NEW, ---,hpwmi for wifi is not going on 8570w,2017-09-06 16:44:06
22747,22747,196867,Other,123,other_modules,NEW, ---,hid_sensor_hub causes kernel panic if not blacklisted on boot,2017-09-08 13:27:45
22748,22748,197363,Other,123,other_modules,NEW, ---,invalid opcode: 0000 [#1] smp [aesni_intel],2017-10-23 15:49:39
22749,22749,197607,Other,123,other_modules,NEW, ---,usbip attach fails due to vhci_driver not available,2018-03-18 14:57:24
22750,22750,197929,Other,123,other_modules,NEW, ---,kernel panic for i960m/i965m chipset with x3100 gma,2017-11-19 20:46:49
22751,22751,199405,Other,123,other_modules,NEW, ---,linux 4.17-rc1 stack dumps that were not present in 4.16.2 kernel related to thunderbolt and related subsystems.,2018-04-16 05:09:22
22752,22752,199903,Other,123,other_modules,NEW, ---,[clevo w253euq] turn on bluetooth with fn+f12 not working,2018-06-01 22:19:41
22753,22753,199955,Other,123,other_modules,NEW, ---,vanilla kernel has errors which are not in lts.,2018-06-06 21:53:47
22754,22754,200197,Other,123,other_modules,NEW, ---,warning: cpu: 15 pid: 747 at /build/linux-jix23a/linux-4.15.11/kernel/irq/chip.c:244 __irq_startup+0x5c/0x70,2018-06-22 22:18:43
22755,22755,200891,Other,123,other_modules,NEW, ---,issues with aes_intel and ml kernel,2018-08-22 13:57:00
22756,22756,202143,Other,123,other_modules,NEW, ---,"not adding printer after reconnecting, cups",2019-01-05 00:17:36
22757,22757,202157,Other,123,other_modules,NEW, ---,deadlock in console_unlock,2019-01-05 08:33:10
22758,22758,202313,Other,123,other_modules,NEW, ---,ami firmware update utility flash modules no longer working after 4.19.4,2019-01-17 06:53:13
22759,22759,203305,Other,123,other_modules,NEW, ---,[testmgr] new test framework is causing a hang with config_hardened_usercopy_pagespan enabled,2019-04-14 17:02:10
22760,22760,204933,Other,123,other_modules,NEW, ---,app-emulation/virtualbox-modules-6.0.12 fails with kernel 5.3.0,2019-09-20 15:04:57
22761,22761,205757,Other,123,other_modules,NEW, ---,kernel error compile 5.4.1,2019-12-03 17:31:44
22762,22762,207885,Other,123,other_modules,NEW, ---,"ir_lirc_raw_event not getting ev.timeout, event device interprets ev.reset as end of previous event",2020-05-26 14:16:39
22763,22763,208377,Other,123,other_modules,NEW, ---,amdgpu driver causing invalid page read,2020-06-30 04:33:16
22764,22764,209093,Other,123,other_modules,NEW, ---,kernelrelese may be empty when building kernel by multi-threads,2020-08-31 17:40:38
22765,22765,210077,Other,123,other_modules,NEW, ---,cryptd hangs if fips enabled,2020-11-05 21:38:53
22766,22766,211489,Other,123,other_modules,NEW, ---,drivers for webcam canyon,2021-06-10 17:28:26
22767,22767,212291,Other,123,other_modules,NEW, ---,as3722: disable_irq is called after enable_irq_wake on suspend (as3722_i2c_suspend),2021-03-15 11:24:01
22768,22768,212619,Other,123,other_modules,NEW, ---,linux kernel build bug with  amd_iommu_v2=m and hsa_amd=y,2021-05-04 16:19:53
22769,22769,212651,Other,123,other_modules,NEW, ---,module signing & amd secure processor => panic,2021-04-15 09:10:10
22770,22770,213037,Other,123,other_modules,NEW, ---,lirc: last remote command will perform again and again,2021-05-12 06:02:35
22771,22771,213191,Other,123,other_modules,NEW, ---,module versioning + missing crc in symvers + export tracepoints,2021-05-24 10:10:47
22772,22772,213705,Other,123,other_modules,NEW, ---,build error crc32c-intel with lto,2021-07-12 07:25:24
22773,22773,214087,Other,123,other_modules,NEW, ---,add programming directive capabilities to modprobe.d files,2021-08-17 04:53:44
22774,22774,215307,Other,123,other_modules,NEW, ---,inlined from 'rfc4106_set_hash_subkey.part.0' at arch/x86/crypto/aesni-intel_glue.c:542:2: ./include/linux/fortify-string.h:206:17: error: call to '__write_overflow' declared with attribute error: detected write beyond size of object (1st parameter),2021-12-12 08:35:01
22775,22775,215741,Other,123,other_modules,NEW, ---,crashkernel reservation for release 4.8.17 does not allocate enough space,2022-03-24 20:13:50
22776,22776,39222,Other,1,other_other,NEW, ---,timerace in sys_execve when copying argv/env data from userspace,2014-06-25 16:01:01
22777,22777,40742,Other,1,other_other,NEW, ---,"[    1.108795] error: driver 'mdio-gpio' is already registered, aborting...",2014-06-25 16:04:32
22778,22778,43014,Other,1,other_other,NEW, ---,kernel freeze on acer aspire 1510,2014-08-13 15:56:53
22779,22779,47401,Other,1,other_other,NEW, ---,meta-bug: reported regressions from 3.4,2012-09-17 11:33:55
22780,22780,47411,Other,1,other_other,NEW, ---,meta-bug: reported regressions from 3.5,2012-09-25 11:38:14
22781,22781,49741,Other,1,other_other,NEW, ---,meta-bug: reported regressions from 3.6,2013-01-15 22:04:36
22782,22782,52301,Other,1,other_other,NEW, ---,meta-bug: reported regressions from 3.7,2013-08-12 07:36:05
22783,22783,52781,Other,1,other_other,NEW, ---,drbd caused kernel panic when drbd is offline and configured for ipv6 peer,2013-01-17 23:20:55
22784,22784,55341,Other,1,other_other,NEW, ---,kernel 3.8.3 x64 cannot boot,2013-03-17 05:19:21
22785,22785,56111,Other,1,other_other,NEW, ---,scripts/link-vmlinux.sh requires bash but declares #!/bin/sh,2013-04-02 15:51:15
22786,22786,56321,Other,1,other_other,NEW, ---,kernel panic watchdog detected hard lockup on cpu,2013-04-06 21:33:26
22787,22787,56361,Other,1,other_other,NEW, ---,%e in core_pattern may not be the executable filename if prctl(pr_set_name) has been used.,2013-07-30 05:09:18
22788,22788,57111,Other,1,other_other,NEW, ---,kexec-tools doesn't support x32 abi,2016-11-09 19:36:57
22789,22789,57621,Other,1,other_other,NEW, ---,gcov in kernel does not work properly with newer gcc versions,2013-05-06 05:16:04
22790,22790,60520,Other,1,other_other,NEW, ---,random screen / keyboard / mouse freezes after double upgrade.,2020-07-20 07:44:35
22791,22791,60540,Other,1,other_other,NEW, ---,"[trivial]devicetable-offsets.h (auto-generated) is not removed by ""make distclean""",2013-11-13 19:30:35
22792,22792,60655,Other,1,other_other,NEW, ---,"stops at ""verifying dmi pool data"" when loading clonezilla from usb with multiple partitions",2013-07-30 03:44:54
22793,22793,61371,Other,1,other_other,NEW, ---,ipc/sem.c: semtimedop vs. ipc_rmid,2013-09-25 07:23:14
22794,22794,62061,Other,1,other_other,NEW, ---,ipc scalability: tracking bug,2013-09-25 08:01:45
22795,22795,66141,Other,1,other_other,NEW, ---,cpu load is not recovered after system load,2016-02-15 21:52:14
22796,22796,68641,Other,1,other_other,NEW, ---,kernel panic at shutdown or reboot,2014-01-17 11:42:10
22797,22797,68781,Other,1,other_other,NEW, ---,"[lxc] shape ""/dev/random"" bandwidth",2020-07-20 07:48:38
22798,22798,69021,Other,1,other_other,NEW, ---,nondeterministic output from kallsyms ... maybe? cause for inconsistent kallsyms data,2014-01-22 16:35:48
22799,22799,71331,Other,1,other_other,NEW, ---,mlock yields processor to lower priority process,2014-03-20 15:47:38
22800,22800,71631,Other,1,other_other,NEW, ---,on a sony vaio z1 reading /sys/bus/pci/devices/0000:01:00.1/config hangs,2014-06-29 14:47:42
22801,22801,73511,Other,1,other_other,NEW, ---,invalid arguments passed to audit_log_string() routine resulting in embedded spaces in op= values,2014-04-08 22:50:22
22802,22802,74901,Other,1,other_other,NEW, ---,kernel panic during boot init,2014-05-18 07:16:49
22803,22803,75201,Other,1,other_other,NEW, ---,"not boot with less than 1127mb of memory in virtualbox ""random: nonblocking pool is initialized""",2014-05-19 12:19:52
22804,22804,75721,Other,1,other_other,NEW, ---,3.14x kernels boot up slower than previous versions,2014-05-23 01:51:42
22805,22805,76561,Other,1,other_other,NEW, ---,kernel deadlocks trying to acquire hrtimer base and runqueue spinlocks in different order on different cpus,2014-05-21 08:28:03
22806,22806,76641,Other,1,other_other,NEW, ---,frustrating pci x acpi x apic(?) interaction/bug,2014-05-23 09:03:49
22807,22807,76961,Other,1,other_other,NEW, ---,"blank internal laptop display after boot, output via hdmi without connected external display",2014-05-27 08:42:25
22808,22808,77351,Other,1,other_other,NEW, ---,intermittent kernel oops,2014-06-04 19:48:27
22809,22809,77741,Other,1,other_other,NEW, ---,compile error,2014-06-12 13:52:37
22810,22810,77841,Other,1,other_other,NEW, ---,system death on firefox launching,2015-01-17 00:31:28
22811,22811,78751,Other,1,other_other,NEW, ---,sound/oss/mpu401.c:318: possible missing break ?,2014-06-23 07:10:09
22812,22812,78861,Other,1,other_other,NEW, ---,pc goes blank on booting,2014-06-24 13:06:01
22813,22813,79231,Other,1,other_other,NEW, ---,"info: rcu_sched detected stalls on cpus/tasks: {} (detected by 3, t=15020 jiffies, g=996355, c=996354, q=0)",2014-06-30 09:04:36
22814,22814,79321,Other,1,other_other,NEW, ---,incorrect documentation for root/tools/perf/util/levenshtein.c,2014-07-01 01:45:31
22815,22815,79361,Other,1,other_other,NEW, ---,kernel crashed during xfs operation (xfs_fsr -v -t 600),2014-07-02 11:27:31
22816,22816,79671,Other,1,other_other,NEW, ---,"""make bzimage"" command fails when tried to compile the source of 3.16-rc4",2014-08-08 16:40:15
22817,22817,79771,Other,1,other_other,NEW, ---,one cannot reopen a socket through /proc/self/fd,2014-08-21 18:34:05
22818,22818,80591,Other,1,other_other,NEW, ---,kernel/debug/kdb/kdb_bp.c:42: pointless test ?,2014-07-18 15:49:16
22819,22819,80921,Other,49,other_other,NEW, ---,output from abrt-watch-log,2021-07-04 09:13:34
22820,22820,83111,Other,1,other_other,NEW, ---, -wformat-security issues,2014-08-24 11:53:29
22821,22821,83971,Other,1,other_other,NEW, ---,"improve ""fixing recursive fault but reboot is needed"" message",2014-09-06 11:17:39
22822,22822,84211,Other,1,other_other,NEW, ---,hard lockup under cpu load,2017-02-20 20:05:53
22823,22823,89151,Other,1,other_other,NEW, ---,"no video with 3.18.0-5 when using ""systemd"" (instead of upstart)",2014-12-02 10:05:21
22824,22824,89561,Other,1,other_other,NEW, ---,[bisected] 3.18-r6+ kernel panic in hswep_uncore_sbox_msr_init_box,2015-02-07 23:06:56
22825,22825,89591,Other,1,other_other,NEW, ---,vdso randomization not very random,2014-12-20 00:44:58
22826,22826,89711,Other,1,other_other,NEW, ---,dmesg memory allocation errors,2014-12-13 22:41:05
22827,22827,89781,Other,1,other_other,NEW, ---,acer 720 ubuntu 14.10 crash during suspend,2014-12-14 20:43:46
22828,22828,89811,Other,1,other_other,NEW, ---,kernel 3.17: timeout on hotplug command 0x00000000,2014-12-16 13:25:45
22829,22829,90561,Other,1,other_other,NEW, ---,gen_init_cpio allow to add a file on a non-existent directory,2015-01-04 19:39:06
22830,22830,90661,Other,1,other_other,NEW, ---,pvs-studio dives into linux insides (3.18.1),2016-12-13 21:20:46
22831,22831,90781,Other,1,other_other,NEW, ---,rosegarden + pmidi crashes the system,2015-01-04 22:33:30
22832,22832,90841,Other,1,other_other,NEW, ---,3.19-rc3 kernel problems on asus notebooks,2016-02-23 00:37:20
22833,22833,91121,Other,1,other_other,NEW, ---,starting from 3.16x to 3.18x ooops/lockups on boot...,2015-02-10 06:17:39
22834,22834,91481,Other,1,other_other,NEW, ---,possible bug in kernel,2015-01-17 17:31:52
22835,22835,91781,Other,1,other_other,NEW, ---,sound/pci/ctxfi/cthw20k1.c:1071: problem with ? :,2016-04-29 15:43:22
22836,22836,91821,Other,1,other_other,NEW, ---,oops accessing /proc/ioports,2015-02-20 20:39:26
22837,22837,93151,Other,1,other_other,NEW, ---,mount failure,2016-02-15 21:45:07
22838,22838,93221,Other,1,other_other,NEW, ---,unable to handle kernel paging request: udevadm,2015-02-14 06:09:52
22839,22839,93271,Other,1,other_other,NEW, ---,can't kill application after stack overrun,2015-02-14 17:55:56
22840,22840,93661,Other,1,other_other,NEW, ---,system periodically will lock up (every 2 days or so) with a black screen and mouse cursor only.,2015-02-23 02:20:21
